"","Pop","Sq.Ki.","Sq.Mi.","Pop.per.Sq.Ki.","Name","State"
"2851","27846",1686,651,"16.5","Caledonia County","Vermont "
"2852","131761",1395.9,539,"94.4","Chittenden County","Vermont "
"2853","6405",1723.1,665.3,"3.7","Essex County","Vermont "
"2854","39980",1650,637.1,"24.2","Franklin County","Vermont "
"2855","5318",214,82.6,"24.8","Grand Isle County","Vermont "
"2856","19735",1192.9,460.6,"16.5","Lamoille County","Vermont "
"2857","26149",1783.8,688.7,"14.7","Orange County","Vermont "
"2858","24053",1804.9,696.9,"13.3","Orleans County","Vermont "
"2859","62142",2414.4,932.2,"25.7","Rutland County","Vermont "
"2860","54928",1786,689.6,"30.8","Washington County","Vermont "
"2861","41588",2042.9,788.8,"20.4","Windham County","Vermont "
"2862","54055",2515.7,971.3,"21.5","Windsor County","Vermont "
"2863","6187358",102558.2,39597.8,"60.3","Virginia",NA
"2864","31703",1177.4,454.6,"26.9","Accomack County","Virginia "
"2865","68040",1871.9,722.8,"36.3","Albemarle County","Virginia "
"2866","13176",1154.8,445.9,"11.4","Alleghany County","Virginia "
"2867","8787",924.2,356.8,"9.5","Amelia County","Virginia "
"2868","28578",1230.9,475.3,"23.2","Amherst County","Virginia "
"2869","12298",864.3,333.7,"14.2","Appomattox County","Virginia "
"2870","170936",67,25.9,"2550.1","Arlington County","Virginia "
"2871","54677",2516.7,971.7,"21.7","Augusta County","Virginia "
"2872","4799",1377.6,531.9,"3.5","Bath County","Virginia "
"2873","45656",1955,754.8,"23.4","Bedford County","Virginia "
"2874","6514",929,358.7,"7.0","Bland County","Virginia "
"2875","24992",1405.6,542.7,"17.8","Botetourt County","Virginia "
"2876","15987",1466.4,566.2,"10.9","Brunswick County","Virginia "
"2877","31333",1305.1,503.9,"24.0","Buchanan County","Virginia "
"2878","12873",1504.5,580.9,"8.6","Buckingham County","Virginia "
"2879","47572",1306.7,504.5,"36.4","Campbell County","Virginia "
"2880","19217",1379.5,532.6,"13.9","Caroline County","Virginia "
"2881","26594",1234.2,476.5,"21.5","Carroll County","Virginia "
"2882","6282",472.6,182.5,"13.3","Charles City County","Virginia "
"2883","11688",1230.3,475,"9.5","Charlotte County","Virginia "
"2884","209274",1102.6,425.7,"189.8","Chesterfield County","Virginia "
"2885","12101",457.5,176.6,"26.5","Clarke County","Virginia "
"2886","4372",854.9,330.1,"5.1","Craig County","Virginia "
"2887","27791",987.2,381.2,"28.2","Culpeper County","Virginia "
"2888","7825",773.2,298.5,"10.1","Cumberland County","Virginia "
"2889","17620",861.6,332.7,"20.5","Dickenson County","Virginia "
"2890","20960",1304.7,503.8,"16.1","Dinwiddie County","Virginia "
"2891","8689",667.7,257.8,"13.0","Essex County","Virginia "
"2892","818584",1024.5,395.6,"799.0","Fairfax County","Virginia "
"2893","48741",1684.3,650.3,"28.9","Fauquier County","Virginia "
"2894","12005",988,381.5,"12.2","Floyd County","Virginia "
"2895","12429",744.4,287.4,"16.7","Fluvanna County","Virginia "
"2896","39549",1792.6,692.1,"22.1","Franklin County","Virginia "
"2897","45723",1073.8,414.6,"42.6","Frederick County","Virginia "
"2898","16366",927,357.9,"17.7","Giles County","Virginia "
"2899","30131",561,216.6,"53.7","Gloucester County","Virginia "
"2900","14163",736.7,284.5,"19.2","Goochland County","Virginia "
"2901","16278",1146.5,442.7,"14.2","Grayson County","Virginia "
"2902","10297",405.6,156.6,"25.4","Greene County","Virginia "
"2903","8853",765.2,295.5,"11.6","Greensville County","Virginia "
"2904","29033",2107.7,813.8,"13.8","Halifax County","Virginia "
"2905","63306",1224.5,472.8,"51.7","Hanover County","Virginia "
"2906","217881",616.8,238.1,"353.3","Henrico County","Virginia "
"2907","56942",990.4,382.4,"57.5","Henry County","Virginia "
"2908","2635",1077.1,415.9,"2.4","Highland County","Virginia "
"2909","25053",818.2,315.9,"30.6","Isle of Wight County","Virginia "
"2910","34859",370.1,142.9,"94.2","James City County","Virginia "
"2911","6289",819.2,316.3,"7.7","King and Queen County","Virginia "
"2912","13527",466.2,180,"29.0","King George County","Virginia "
"2913","10913",713.4,275.4,"15.3","King William County","Virginia "
"2914","10896",344.9,133.2,"31.6","Lancaster County","Virginia "
"2915","24496",1132.2,437.2,"21.6","Lee County","Virginia "
"2916","86129",1346.6,519.9,"64.0","Loudoun County","Virginia "
"2917","20325",1288.5,497.5,"15.8","Louisa County","Virginia "
"2918","11419",1118.3,431.8,"10.2","Lunenburg County","Virginia "
"2919","11949",832.6,321.5,"14.4","Madison County","Virginia "
"2920","8348",221.9,85.7,"37.6","Mathews County","Virginia "
"2921","29241",1616.1,624,"18.1","Mecklenburg County","Virginia "
"2922","8653",337.5,130.3,"25.6","Middlesex County","Virginia "
"2923","73913",1005.5,388.2,"73.5","Montgomery County","Virginia "
"2924","12778",1223.5,472.4,"10.4","Nelson County","Virginia "
"2925","10445",543.5,209.8,"19.2","New Kent County","Virginia "
"2926","13061",537.1,207.4,"24.3","Northampton County","Virginia "
"2927","10524",498.1,192.3,"21.1","Northumberland County","Virginia "
"2928","14993",815.2,314.7,"18.4","Nottoway County","Virginia "
"2929","21421",885.1,341.7,"24.2","Orange County","Virginia "
"2930","21690",805.9,311.1,"26.9","Page County","Virginia "
"2931","17473",1251.4,483.2,"14.0","Patrick County","Virginia "
"2932","55655",2514.5,970.9,"22.1","Pittsylvania County","Virginia "
"2933","15328",676.8,261.3,"22.6","Powhatan County","Virginia "
"2934","17320",913.8,352.8,"19.0","Prince Edward County","Virginia "
"2935","27394",687.9,265.6,"39.8","Prince George County","Virginia "
"2936","215686",876.5,338.4,"246.1","Prince William County","Virginia "
"2937","34496",830.3,320.6,"41.5","Pulaski County","Virginia "
"2938","6622",690.5,266.6,"9.6","Rappahannock County","Virginia "
"2939","7273",495.9,191.5,"14.7","Richmond County","Virginia "
"2940","79332",649.2,250.7,"122.2","Roanoke County","Virginia "
"2941","18350",1553.1,599.7,"11.8","Rockbridge County","Virginia "
"2942","57482",2204.6,851.2,"26.1","Rockingham County","Virginia "
"2943","28667",1229.4,474.7,"23.3","Russell County","Virginia "
"2944","23204",1389.8,536.6,"16.7","Scott County","Virginia "
"2945","31636",1326.7,512.2,"23.8","Shenandoah County","Virginia "
"2946","32370",1171,452.1,"27.6","Smyth County","Virginia "
"2947","17550",1554.7,600.3,"11.3","Southampton County","Virginia "
"2948","57403",1038.3,400.9,"55.3","Spotsylvania County","Virginia "
"2949","61236",699.3,270,"87.6","Stafford County","Virginia "
"2950","6145",722.9,279.1,"8.5","Surry County","Virginia "
"2951","10248",1271.1,490.8,"8.1","Sussex County","Virginia "
"2952","45960",1346.2,519.8,"34.1","Tazewell County","Virginia "
"2953","26142",553.5,213.7,"47.2","Warren County","Virginia "
"2954","45887",1461.3,564.2,"31.4","Washington County","Virginia "
"2955","15480",593.6,229.2,"26.1","Westmoreland County","Virginia "
"2956","39573",1044.7,403.4,"37.9","Wise County","Virginia "
"2957","25466",1199.8,463.3,"21.2","Wythe County","Virginia "
"2958","42422",273.5,105.6,"155.1","York County","Virginia "
"2959","111183",39.6,15.3,"2811.1","Alexandria city","Virginia "
"2960","6073",17.7,6.8,"342.6","Bedford city","Virginia "
"2961","18426",30,11.6,"613.6","Bristol city","Virginia "
"2962","6406",17.7,6.8,"362.2","Buena Vista city","Virginia "
"2963","40341",26.6,10.3,"1518.1","Charlottesville city","Virginia "
"2964","151976",882.4,340.7,"172.2","Chesapeake city","Virginia "
"2965","4679",8,3.1,"584.4","Clifton Forge city","Virginia "
"2966","16064",19.3,7.5,"831.2","Colonial Heights city","Virginia "
"2967","6991",11.5,4.4,"608.4","Covington city","Virginia "
"2968","53056",111.5,43.1,"475.7","Danville city","Virginia "
"2969","5306",17.8,6.9,"297.4","Emporia city","Virginia "
"2970","19622",16,6.2,"1229.1","Fairfax city","Virginia "
"2971","9578",5.2,2,"1853.3","Falls Church city","Virginia "
"2972","7864",19.9,7.7,"395.5","Franklin city","Virginia "
"2973","19027",27.2,10.5,"698.6","Fredericksburg city","Virginia "
"2974","6670",20.9,8.1,"319.2","Galax city","Virginia "
"2975","133793",134.2,51.8,"996.9","Hampton city","Virginia "
"2976","30707",45.5,17.6,"675.0","Harrisonburg city","Virginia "
"2977","23101",26.5,10.2,"870.4","Hopewell city","Virginia "
"2978","6959",6.5,2.5,"1077.4","Lexington city","Virginia "
"2979","66049",127.9,49.4,"516.2","Lynchburg city","Virginia "
"2980","27957",25.9,10,"1078.3","Manassas city","Virginia "
"2981","6734",4.7,1.8,"1419.5","Manassas Park city","Virginia "
"2982","16162",28.4,11,"569.5","Martinsville city","Virginia "
"2983","170045",177,68.3,"960.7","Newport News city","Virginia "
"2984","261229",139.2,53.8,"1876.2","Norfolk city","Virginia "
"2985","4247",18.8,7.3,"225.7","Norton city","Virginia "
"2986","38386",59.3,22.9,"647.8","Petersburg city","Virginia "
"2987","11005",40.2,15.5,"273.8","Poquoson city","Virginia "
"2988","103907",85.8,33.1,"1210.4","Portsmouth city","Virginia "
"2989","15940",25.4,9.8,"626.9","Radford city","Virginia "
"2990","203056",155.7,60.1,"1303.9","Richmond city","Virginia "
"2991","96397",111.1,42.9,"867.5","Roanoke city","Virginia "
"2992","23756",37.7,14.6,"630.3","Salem city","Virginia "
"2993","6997",14.3,5.5,"487.7","South Boston city","Virginia "
"2994","24461",51.2,19.8,"477.9","Staunton city","Virginia "
"2995","52141",1036.2,400.1,"50.3","Suffolk city","Virginia "
"2996","393069",643.2,248.3,"611.2","Virginia Beach city","Virginia "
"2997","18549",36.4,14,"509.9","Waynesboro city","Virginia "
"2998","11530",22.3,8.6,"517.1","Williamsburg city","Virginia "
"2999","21947",24.2,9.3,"908.0","Winchester city","Virginia "
"3000","4866692",172445.4,66581.2,"28.2","Washington",NA
"3001","13603",4985.7,1925,"2.7","Adams County","Washington "
"3002","17605",1647,635.9,"10.7","Asotin County","Washington "
"3003","112560",4411.1,1703.1,"25.5","Benton County","Washington "
"3004","52250",7567,2921.6,"6.9","Chelan County","Washington "
"3005","56464",4520,1745.2,"12.5","Clallam County","Washington "
"3006","238053",1626.2,627.9,"146.4","Clark County","Washington "
"3007","4024",2250.2,868.8,"1.8","Columbia County","Washington "
"3008","82119",2949.3,1138.7,"27.8","Cowlitz County","Washington "
"3009","26205",4715.3,1820.6,"5.6","Douglas County","Washington "
"3010","6295",5708.3,2204,"1.1","Ferry County","Washington "
"3011","37473",3217.3,1242.2,"11.6","Franklin County","Washington "
"3012","2248",1840.3,710.5,"1.2","Garfield County","Washington "
"3013","54758",6931.8,2676.4,"7.9","Grant County","Washington "
"3014","64175",4965.7,1917.3,"12.9","Grays Harbor County","Washington "
"3015","60195",540.3,208.6,"111.4","Island County","Washington "
"3016","20146",4684.8,1808.8,"4.3","Jefferson County","Washington "
"3017","1507319",5506.6,2126.1,"273.7","King County","Washington "
"3018","189731",1025.6,396,"185.0","Kitsap County","Washington "
"3019","26725",5948.3,2296.7,"4.5","Kittitas County","Washington "
"3020","16616",4849.7,1872.5,"3.4","Klickitat County","Washington "
"3021","59358",6236.2,2407.8,"9.5","Lewis County","Washington "
"3022","8864",5986.1,2311.2,"1.5","Lincoln County","Washington "
"3023","38341",2489.3,961.1,"15.4","Mason County","Washington "
"3024","33350",13644.8,5268.3,"2.4","Okanogan County","Washington "
"3025","18882",2524.1,974.6,"7.5","Pacific County","Washington "
"3026","8915",3627.2,1400.5,"2.5","Pend Oreille County","Washington "
"3027","586203",4339.7,1675.5,"135.1","Pierce County","Washington "
"3028","10035",453.1,174.9,"22.1","San Juan County","Washington "
"3029","79555",4494.4,1735.3,"17.7","Skagit County","Washington "
"3030","8289",4290.4,1656.5,"1.9","Skamania County","Washington "
"3031","465642",5413.6,2090.2,"86.0","Snohomish County","Washington "
"3032","361364",4568.3,1763.8,"79.1","Spokane County","Washington "
"3033","30948",6418.9,2478.3,"4.8","Stevens County","Washington "
"3034","161238",1883.1,727.1,"85.6","Thurston County","Washington "
"3035","3327",684.4,264.3,"4.9","Wahkiakum County","Washington "
"3036","48439",3290.5,1270.5,"14.7","Walla Walla County","Washington "
"3037","127780",5490.9,2120.1,"23.3","Whatcom County","Washington "
"3038","38775",5592.8,2159.4,"6.9","Whitman County","Washington "
"3039","188823",11126.9,4296.1,"17.0","Yakima County","Washington "
"3040","1793477",62384.2,24086.6,"28.7","West Virginia",NA
"3041","15699",882.7,340.8,"17.8","Barbour County","West Virginia "
"3042","59253",831.8,321.2,"71.2","Berkeley County","West Virginia "
"3043","25870",1302.8,503,"19.9","Boone County","West Virginia "
"3044","12998",1330,513.5,"9.8","Braxton County","West Virginia "
"3045","26992",230.1,88.9,"117.3","Brooke County","West Virginia "
"3046","96827",729.4,281.6,"132.8","Cabell County","West Virginia "
"3047","7885",726.8,280.6,"10.8","Calhoun County","West Virginia "
"3048","9983",886.9,342.4,"11.3","Clay County","West Virginia "
"3049","6994",830,320.5,"8.4","Doddridge County","West Virginia "
"3050","47952",1719.7,664,"27.9","Fayette County","West Virginia "
"3051","7669",880.8,340.1,"8.7","Gilmer County","West Virginia "
"3052","10428",1236.1,477.2,"8.4","Grant County","West Virginia "
"3053","34693",2645.2,1021.3,"13.1","Greenbrier County","West Virginia "
"3054","16498",1662.2,641.8,"9.9","Hampshire County","West Virginia "
"3055","35233",215.1,83,"163.8","Hancock County","West Virginia "
"3056","10977",1511.1,583.4,"7.3","Hardy County","West Virginia "
"3057","69371",1077.7,416.1,"64.4","Harrison County","West Virginia "
"3058","25938",1206.4,465.8,"21.5","Jackson County","West Virginia "
"3059","35926",542.8,209.6,"66.2","Jefferson County","West Virginia "
"3060","207619",2339.2,903.2,"88.8","Kanawha County","West Virginia "
"3061","17223",1007.1,388.8,"17.1","Lewis County","West Virginia "
"3062","21382",1133,437.5,"18.9","Lincoln County","West Virginia "
"3063","43032",1176.5,454.2,"36.6","Logan County","West Virginia "
"3064","35233",1385,534.8,"25.4","McDowell County","West Virginia "
"3065","57249",802.1,309.7,"71.4","Marion County","West Virginia "
"3066","37356",795.2,307,"47.0","Marshall County","West Virginia "
"3067","25178",1118.6,431.9,"22.5","Mason County","West Virginia "
"3068","64980",1089.1,420.5,"59.7","Mercer County","West Virginia "
"3069","26697",848.9,327.8,"31.4","Mineral County","West Virginia "
"3070","33739",1094.6,422.6,"30.8","Mingo County","West Virginia "
"3071","75509",935.5,361.2,"80.7","Monongalia County","West Virginia "
"3072","12406",1226.1,473.4,"10.1","Monroe County","West Virginia "
"3073","12128",593.2,229,"20.4","Morgan County","West Virginia "
"3074","26775",1680.1,648.7,"15.9","Nicholas County","West Virginia "
"3075","50871",275,106.2,"185.0","Ohio County","West Virginia "
"3076","8054",1807.8,698,"4.5","Pendleton County","West Virginia "
"3077","7546",338.6,130.7,"22.3","Pleasants County","West Virginia "
"3078","9008",2435.5,940.3,"3.7","Pocahontas County","West Virginia "
"3079","29037",1679.3,648.4,"17.3","Preston County","West Virginia "
"3080","42835",896.8,346.3,"47.8","Putnam County","West Virginia "
"3081","76819",1572.1,607,"48.9","Raleigh County","West Virginia "
"3082","27803",2693.1,1039.8,"10.3","Randolph County","West Virginia "
"3083","10233",1174.7,453.5,"8.7","Ritchie County","West Virginia "
"3084","15120",1252.6,483.6,"12.1","Roane County","West Virginia "
"3085","14204",935.5,361.2,"15.2","Summers County","West Virginia "
"3086","15144",447.5,172.8,"33.8","Taylor County","West Virginia "
"3087","7728",1084.9,418.9,"7.1","Tucker County","West Virginia "
"3088","9796",667.1,257.6,"14.7","Tyler County","West Virginia "
"3089","22867",918.9,354.8,"24.9","Upshur County","West Virginia "
"3090","41636",1310,505.8,"31.8","Wayne County","West Virginia "
"3091","10729",1440.4,556.1,"7.4","Webster County","West Virginia "
"3092","19258",930.4,359.2,"20.7","Wetzel County","West Virginia "
"3093","5192",603.5,233,"8.6","Wirt County","West Virginia "
"3094","86915",951.4,367.4,"91.4","Wood County","West Virginia "
"3095","28990",1297.3,500.9,"22.3","Wyoming County","West Virginia "
"3096","4891769",140672.4,54313.7,"34.8","Wisconsin",NA
"3097","15682",1677.8,647.8,"9.3","Adams County","Wisconsin "
"3098","16307",2703.7,1043.9,"6.0","Ashland County","Wisconsin "
"3099","40750",2234.9,862.9,"18.2","Barron County","Wisconsin "
"3100","14008",3823.9,1476.4,"3.7","Bayfield County","Wisconsin "
"3101","194594",1369.4,528.7,"142.1","Brown County","Wisconsin "
"3102","13584",1772.9,684.5,"7.7","Buffalo County","Wisconsin "
"3103","13084",2127.8,821.5,"6.1","Burnett County","Wisconsin "
"3104","34291",828.5,319.9,"41.4","Calumet County","Wisconsin "
"3105","52360",2617.1,1010.5,"20.0","Chippewa County","Wisconsin "
"3106","31647",3148.7,1215.7,"10.1","Clark County","Wisconsin "
"3107","45088",2004.3,773.9,"22.5","Columbia County","Wisconsin "
"3108","15940",1483.4,572.8,"10.7","Crawford County","Wisconsin "
"3109","367085",3113.6,1202.2,"117.9","Dane County","Wisconsin "
"3110","76559",2285.4,882.4,"33.5","Dodge County","Wisconsin "
"3111","25690",1250.3,482.7,"20.5","Door County","Wisconsin "
"3112","41758",3391,1309.3,"12.3","Douglas County","Wisconsin "
"3113","35909",2206.9,852.1,"16.3","Dunn County","Wisconsin "
"3114","85183",1651.5,637.7,"51.6","Eau Claire County","Wisconsin "
"3115","4590",1264.1,488.1,"3.6","Florence County","Wisconsin "
"3116","90083",1872.5,723,"48.1","Fond du Lac County","Wisconsin "
"3117","8776",2626.6,1014.1,"3.3","Forest County","Wisconsin "
"3118","49264",2973.1,1147.9,"16.6","Grant County","Wisconsin "
"3119","30339",1512.7,584,"20.1","Green County","Wisconsin "
"3120","18651",917.7,354.3,"20.3","Green Lake County","Wisconsin "
"3121","20150",1975.5,762.7,"10.2","Iowa County","Wisconsin "
"3122","6153",1961.4,757.3,"3.1","Iron County","Wisconsin "
"3123","16588",2557.1,987.3,"6.5","Jackson County","Wisconsin "
"3124","67783",1442.8,557.1,"47.0","Jefferson County","Wisconsin "
"3125","21650",1988.3,767.7,"10.9","Juneau County","Wisconsin "
"3126","128181",706.6,272.8,"181.4","Kenosha County","Wisconsin "
"3127","18878",887.5,342.7,"21.3","Kewaunee County","Wisconsin "
"3128","97904",1172.7,452.8,"83.5","La Crosse County","Wisconsin "
"3129","16076",1641.1,633.6,"9.8","Lafayette County","Wisconsin "
"3130","19505",2260.4,872.7,"8.6","Langlade County","Wisconsin "
"3131","26993",2287.1,883,"11.8","Lincoln County","Wisconsin "
"3132","80421",1532.1,591.6,"52.5","Manitowoc County","Wisconsin "
"3133","115400",4001.7,1545.1,"28.8","Marathon County","Wisconsin "
"3134","40548",3631.1,1402,"11.2","Marinette County","Wisconsin "
"3135","12321",1179.8,455.5,"10.4","Marquette County","Wisconsin "
"3136","3890",927.2,358,"4.2","Menominee County","Wisconsin "
"3137","959275",625.6,241.6,"1533.2","Milwaukee County","Wisconsin "
"3138","36633",2333.4,900.9,"15.7","Monroe County","Wisconsin "
"3139","30226",2585.1,998.1,"11.7","Oconto County","Wisconsin "
